science_decreases_jobs,trust_neighbours,trust_government,trust_scientists,trust_journalists,trust_doctors,trust_ngos,trust_trad_healers,age,gender,education,hh_income,subj_income,emp_status
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,68,Female,Secondary (8-15 years),Poorest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,28,Male,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,Female,Tertiary,Second 20%,Getting by on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,57,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,49,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,77,Female,Elementary or less (8 years or less),Middle 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,34,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,42,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,51,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,35,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,30,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,74,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,53,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,48,Male,Secondary (8-15 years),Second 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,100,Female,Tertiary,Richest 20%,Getting by on present income,Employed full time for self
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,50,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,52,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,62,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32,Female,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,32,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,28,Female,Tertiary,Middle 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,73,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,36,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15,Male,Elementary or less (8 years or less),Poorest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,53,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,53,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,72,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,58,Male,Tertiary,Richest 20%,Getting by on present income,Employed part time want full time
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,67,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,52,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,42,Female,Tertiary,Poorest 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,73,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,53,Male,Secondary (8-15 years),Second 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,75,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,49,Male,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,50,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,29,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,28,Male,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,58,Male,Elementary or less (8 years or less),Second 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,68,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,86,Female,Elementary or less (8 years or less),Middle 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,61,Female,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,39,Male,Secondary (8-15 years),Second 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26,Female,Tertiary,Middle 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56,Female,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,53,Female,Secondary (8-15 years),Second 20%,Finding it difficult on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,64,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,78,Female,Secondary (8-15 years),Poorest 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,49,Female,Tertiary,Middle 20%,Living comfortable on present income,Employed full time for self
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,59,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,66,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,67,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,67,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,55,Female,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34,Female,Secondary (8-15 years),Second 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,75,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,47,Female,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,64,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,68,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,68,Male,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,54,Male,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Employed full time for self
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,45,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,75,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,58,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,64,Male,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed part time do not want full time
TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,69,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed part time do not want full time
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,55,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,69,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,30,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,46,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,34,Male,Tertiary,Middle 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,65,Male,Secondary (8-15 years),Second 20%,Getting by on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,61,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50,Female,Tertiary,Fourth 20%,Getting by on present income,Employed part time do not want full time
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,70,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,72,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,43,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,36,Female,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for an employer
TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,100,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed part time want full time
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,64,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,77,Female,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48,Male,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,37,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for self
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,48,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Employed full time for self
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,77,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,64,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,57,Male,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,80,Male,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,47,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,49,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Out of workforce
TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,65,Male,Elementary or less (8 years or less),Middle 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,70,Female,Elementary or less (8 years or less),Second 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,78,Female,Secondary (8-15 years),Fourth 20%,Finding it difficult on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,44,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,63,Male,Tertiary,Richest 20%,Getting by on present income,Unemployed
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,69,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,28,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,60,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,36,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,67,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,78,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,65,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,41,Female,Tertiary,Middle 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,78,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,58,Female,Secondary (8-15 years),Second 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,54,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,40,Male,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,69,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,40,Male,Tertiary,Middle 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,70,Male,Elementary or less (8 years or less),Richest 20%,Getting by on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,41,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Employed full time for self
TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,41,Female,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,73,Male,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,65,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,74,Female,Secondary (8-15 years),Poorest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,50,Male,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Employed full time for self
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,62,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,70,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,30,Male,Secondary (8-15 years),Second 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,49,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,78,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed part time do not want full time
FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,54,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed full time for self
TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,84,Male,Tertiary,Second 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,77,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,72,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,60,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for self
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,50,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,26,Female,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,60,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,46,Female,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,80,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Out of workforce
